arc                                                                         ,file                                                            ,crc32
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs03.arc                ,obj\pl\pl000000\collision\job10\cs03\cs03                       ,199C56C0
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs03.arc                ,obj\pl\pl000000\collision\job10\cs03\cs03_01                    ,6E45FABB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs03.arc                ,obj\pl\pl000000\collision\job10\cs03\cs03_10                    ,6E45FABB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs03.arc                ,obj\pl\pl000000\collision\job10\cs03\cs03_04                    ,6E45FABB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs03.arc                ,obj\pl\pl000000\motion\m0010\m0010_at\m0010_boost_cs03          ,76820D81
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs03.arc                ,obj\pl\pl000000\collision\job10\cs03\cs03_07                    ,6E45FABB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs03.arc                ,obj\pl\pl000000\collision\job10\cs03\cs03_08                    ,6E45FABB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs03.arc                ,obj\pl\pl000000\collision\job10\cs03\cs03_09                    ,6E45FABB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs03.arc                ,effect\mod\cm\m_cm03_00\m_cm03_00_00                            ,2749C8A8
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs03.arc                ,effect\mod\cm\m_cm03_00\m_cm03_00_00                            ,58A15856
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs03.arc                ,effect\tex\cm\t_cm09_00                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs03.arc                ,effect\tex\cm\t_cm05_04                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs03.arc                ,effect\mod\cm\m_cm02_03\m_cm02_03_00                            ,2749C8A8
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs03.arc                ,effect\mod\cm\m_cm02_03\m_cm02_03_00                            ,58A15856
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs03.arc                ,effect\tex\cm\t_cm02_03                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs03.arc                ,effect\efl\pl\pl0010\l_pl0010_cs03_00                           ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs03.arc                ,effect\grw\g_cm00_00                                            ,437BCF2
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs03.arc                ,effect\efl\cm\cm000\l_cm008_00                                  ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs03.arc                ,effect\tex\cm\t_cm00_00                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs03.arc                ,effect\mod\cm\m_cm09_09\m_cm09_09_00                            ,2749C8A8
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs03.arc                ,effect\mod\cm\m_cm09_09\m_cm09_09_00                            ,58A15856
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs03.arc                ,effect\tex\cm\t_cm09_01                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs03.arc                ,effect\efl\pl\pl0010\l_pl0010_10                                ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs03.arc                ,effect\tex\cm\t_cm01_00                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs03.arc                ,effect\tex\cm\t_cm01_02                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs03.arc                ,effect\tex\cm\t_cm10_01                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs03.arc                ,effect\tex\cm\t_cm04_00                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs03.arc                ,effect\efl\pl\pl0000\l_pl0000_10                                ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs03.arc                ,effect\efl\pl\pl0010\l_pl0010_cs03_01                           ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs03.arc                ,effect\epv\pl\pl0010\p_pl0010_cs03                              ,12191BA1
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs03.arc                ,obj\pl\pl000000\collision\job10\cs03\cs03_05                    ,6E45FABB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs03.arc                ,obj\pl\pl000000\collision\job10\cs03\cs03_06                    ,6E45FABB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,obj\pl\pl000000\collision\job10\cs04\cs04_02                    ,6E45FABB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,obj\pl\pl000000\collision\job10\cs04\cs04_03                    ,6E45FABB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,obj\pl\pl000000\motion\m0010\m0010_at\m0010_cs04                ,76820D81
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,sound\se\shl\job_10_cs_04\wave\shl_job10_cs04_shot              ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,sound\se\shl\job_10_cs_04\wave\shl_job10_cs04_fly               ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,sound\se\shl\job_10_cs_04\wave\shl_job10_cs04_hit               ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,sound\se\shl\job_10_cs_04\wave\shl_job10_cs04_back              ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,sound\se\shl\job_10_cs_04\wave\shl_job10_cs04_shot02            ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,sound\se\shl\job_10_cs_04\wave\shl_job10_cs04_hit02             ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,sound\se\shl\job_10_cs_04\wave\shl_job10_cs04_back02            ,724DF879
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,sound\se\shl\job_10_cs_04\shl_job_10_cs_04                      ,15D782FB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,sound\se\shl\job_10_cs_04\shl_job_10_cs_04                      ,1BCC4966
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,obj\pl\pl000000\collision\job10\cs04\cs04                       ,199C56C0
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,obj\pl\pl000000\collision\job10\cs04\cs04_01                    ,6E45FABB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,obj\pl\pl000000\collision\job10\cs04\cs04_10                    ,6E45FABB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,obj\pl\pl000000\collision\job10\cs04\cs04_04                    ,6E45FABB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,sound\se\job\job10_cs\job10_cs04\job10_cs04                     ,1BCC4966
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,obj\pl\pl000000\collision\job10\cs04\cs04_07                    ,6E45FABB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,obj\pl\pl000000\collision\job10\cs04\cs04_08                    ,6E45FABB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,obj\pl\pl000000\collision\job10\cs04\cs04_09                    ,6E45FABB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\tex\cm\t_cm01_00                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\mod\cm\m_cm03_01\m_cm03_01_00                            ,2749C8A8
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\mod\cm\m_cm03_01\m_cm03_01_00                            ,58A15856
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\tex\cm\t_cm00_00                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\tex\cm\t_cm01_02                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\efl\pl\pl0010\l_pl0010_cs04_00                           ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\tex\cm\t_cm05_01                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\mod\cm\m_cm02_00\m_cm02_00                               ,2749C8A8
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\mod\cm\m_cm02_00\m_cm02_00                               ,58A15856
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\tex\cm\t_cm02_03                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\tex\cm\t_cm02_00                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\efl\pl\pl0010\l_pl0010_cs04_01                           ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\tex\cm\t_cm04_00                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\mod\cm\m_cm01_02\m_cm01_02_02                            ,2749C8A8
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\mod\cm\m_cm01_02\m_cm01_02_02                            ,58A15856
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\tex\cm\t_cm10_00                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\tex\cm\t_cm05_00                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\tex\cm\t_cm03_00                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\efl\pl\pl0000\l_pl0000_03                                ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\tex\cm\t_cm01_04                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\mod\cm\m_cm01_01\m_cm01_01_00                            ,2749C8A8
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\mod\cm\m_cm01_01\m_cm01_01_00                            ,58A15856
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\mod\cm\m_cm01_02\m_cm01_02_00                            ,2749C8A8
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\mod\cm\m_cm01_02\m_cm01_02_00                            ,58A15856
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\tex\cm\t_cm10_01                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\mod\cm\m_cm04_02\m_cm04_02_00                            ,2749C8A8
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\mod\cm\m_cm04_02\m_cm04_02_00                            ,58A15856
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\efl\pl\pl0000\l_pl0000_04                                ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\mod\cm\m_cm11_00\m_cm11_00_01                            ,2749C8A8
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\mod\cm\m_cm11_00\m_cm11_00_01                            ,58A15856
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\tex\cm\t_cm02_01                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\efl\pl\pl0010\l_pl0010_cs04_05                           ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\mod\cm\m_cm02_03\m_cm02_03_01                            ,2749C8A8
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\mod\cm\m_cm02_03\m_cm02_03_01                            ,58A15856
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\tex\cm\t_cm09_00                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\tex\cm\t_cm05_04                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\mod\cm\m_cm09_09\m_cm09_09_00                            ,2749C8A8
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\mod\cm\m_cm09_09\m_cm09_09_00                            ,58A15856
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\tex\cm\t_cm09_01                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\efl\pl\pl0010\l_pl0010_12                                ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\mod\cm\m_cm03_00\m_cm03_00_00                            ,2749C8A8
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\mod\cm\m_cm03_00\m_cm03_00_00                            ,58A15856
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\efl\pl\pl0000\l_pl0000_10                                ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\grw\g_cm00_00                                            ,437BCF2
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\efl\cm\cm000\l_cm008_00                                  ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,effect\epv\pl\pl0010\p_pl0010_cs04                              ,12191BA1
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,obj\pl\pl000000\collision\job10\cs04\cs04_05                    ,6E45FABB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04.arc                ,obj\pl\pl000000\collision\job10\cs04\cs04_06                    ,6E45FABB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04_ex01.arc           ,obj\pl\pl000000\collision\job10\cs04_ex01\cs04_ex01             ,199C56C0
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04_ex01.arc           ,obj\pl\pl000000\collision\job10\cs04_ex01\cs04_ex01_01          ,6E45FABB
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04_ex01.arc           ,effect\tex\cm\t_cm01_00                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04_ex01.arc           ,effect\mod\cm\m_cm03_01\m_cm03_01_00                            ,2749C8A8
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04_ex01.arc           ,effect\mod\cm\m_cm03_01\m_cm03_01_00                            ,58A15856
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04_ex01.arc           ,effect\tex\cm\t_cm00_00                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04_ex01.arc           ,effect\tex\cm\t_cm01_02                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04_ex01.arc           ,effect\efl\pl\pl0010\l_pl0010_cs04_00                           ,6D5AE854
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04_ex01.arc           ,effect\tex\cm\t_cm05_01                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04_ex01.arc           ,effect\mod\cm\m_cm02_00\m_cm02_00                               ,2749C8A8
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04_ex01.arc           ,effect\mod\cm\m_cm02_00\m_cm02_00                               ,58A15856
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04_ex01.arc           ,effect\tex\cm\t_cm02_03                                         ,4E397417
J:/Juegos/Dragon's Dogma Online//nativePC/rom/job10_cs04_ex01.arc           ,effect\tex\cm\t_cm02_00                                         ,4E397417
