keys,ja,en
ITEM_NAME_23466,3.3_NPC用_ハロウィン_パンツ_男,
ITEM_NAME_23467,3.3_NPC用_ハロウィン_ワンピース_女,
ITEM_NAME_23468,3.3_NPC用_ハロウィン_蝙蝠タイツ_女,
ITEM_NAME_23469,3.3_NPC用_ハロウィン_お化け被り物_男女共通,
ITEM_NAME_23470,3.3_NPC用_Xマス_ローブ_男,
ITEM_NAME_23471,3.3_NPC用_Xマス_トナカイヘアバンド_男女共通,
ITEM_NAME_23472,3.3_NPC用_Xマス_トナカイウェア_女,
ITEM_NAME_23473,3.3_NPC用_Xマス_トナカイブーツ茶_女,
ITEM_NAME_23474,3.3_NPC用_Xマス_トナカイブーツ黒_女,
ITEM_NAME_23475,3.3_NPC用_Xマス_ツリーヘルム_女,
ITEM_NAME_23476,3.3_NPC用_Xマス_ツリーウェア_女,
ITEM_NAME_23477,バレンタイン・ベッド,Valentine Bed
ITEM_NAME_23478,バレンタイン・時計,Valentine Clock
ITEM_NAME_23479,バレンタイン・テーブル,Valentine Table
ITEM_NAME_23480,バレンタイン・カーペット,Valentine Carpet
ITEM_NAME_23481,バレンタイン・調理器具,Valentine Cookware
ITEM_NAME_23482,バレンタイン・リビングカーペット,Valentine Living Room Carpet
ITEM_NAME_23483,ホワイトデー・ベッド,White Day Bed
ITEM_NAME_23484,ホワイトデー・時計,White Day Clock
ITEM_NAME_23485,ホワイトデー・テーブル,White Day Table
ITEM_NAME_23486,ホワイトデー・カーペット,White Day Carpet
ITEM_NAME_23487,ホワイトデー・調理器具,White Day Cookware
ITEM_NAME_23488,ホワイトデー・リビングカーペット,White Day Living Room Carpet
ITEM_NAME_23489,ハロウィン・書斎机,Halloween Study Desk
ITEM_NAME_23490,ハロウィン・パンプキンツリー,Halloween Pumpkin Tree
ITEM_NAME_23491,ズールパペット,Zuhl Puppet
ITEM_NAME_23492,イビルアイパペット,Evil Eye Puppet
ITEM_NAME_23493,ハロウィン・テーブル,Halloween Table
ITEM_NAME_23494,ハロウィン・時計,Halloween Clock
ITEM_NAME_23495,クリスマス・お風呂,Christmas Bath
ITEM_NAME_23496,クリスマスプレゼント（左）,Christmas Gift (Left)
ITEM_NAME_23497,クリスマスプレゼント（右）,Christmas Gift (Right)
ITEM_NAME_23498,クリスマス・パペット,Christmas Puppet
ITEM_NAME_23499,アリストクラットバス・クリスマス,Aristocrat Bath - Christmas
ITEM_NAME_23502,タペストリー・4周年,Tapestry - 4th Anniversary
ITEM_NAME_23503,ムーディーランプ・4周年,Moody Lamp - 4th Anniversary
ITEM_NAME_23504,アニバーサリーケーキ・4周年,4th Anniversary Cake
ITEM_NAME_23505,アニバーサリーパペット・4周年,4th Anniversary Puppet
ITEM_NAME_23524,幻視の光：理,Light Vision: 理
ITEM_NAME_23525,幻視の光：レオ,Light Vision: Leo
ITEM_NAME_23526,幻視の光：ミシアル,Light Vision: Mysial
ITEM_NAME_23527,幻視の光：イリス,Light Vision: Iris
ITEM_NAME_23528,幻視の光：クラウス,Light Vision: Klaus
ITEM_NAME_23529,幻視の光：ジョゼフ,Light Vision: Joseph
ITEM_NAME_23530,幻視の光：ゲルト,Light Vision: Gerd
ITEM_NAME_23531,幻視の光：ハインツ,Light Vision: Heinz
ITEM_NAME_23532,幻視の光：ディアマンテス,Light Vision: Diamantes
ITEM_NAME_23533,群青硬殻装甲,Ultramarine Hard Shell Armor
ITEM_NAME_23534,吸血姫の礼装,Bloodsucking Princess's Dress
ITEM_NAME_23535,コキュートスの鎧殻,Cocytus's Armor Shell
ITEM_NAME_23536,シャルティアのドレス,Shalltear's Dress
ITEM_NAME_23537,グレート・モモンガ・ローブ・改,Great Momonga Robe+
ITEM_NAME_23538,アルベドのドレス・改,Albedo's Dress+
ITEM_NAME_23539,斬王逸刀,
ITEM_NAME_23540,鮮血の荊棘槍,
ITEM_NAME_23541,斬神刀皇,
ITEM_NAME_23542,スポイトランス,Spuit Lance
ITEM_NAME_23543,３F・改,3F+
ITEM_NAME_23544,アインズ・ウール・ゴウン・改,Ainz Ooal Gown+
ITEM_NAME_23545,ハロウィンプチマフィン,Halloween Petit Muffin
ITEM_NAME_23546,エンジェリックウエハース,Angelic Wafer
ITEM_NAME_23547,デビルズヌガー,Devil's Nougat
ITEM_NAME_23548,輝く雪の大結晶,Sparkling Snow Large Crystal
ITEM_NAME_23549,純黒翡翠,Pure Black Jade
ITEM_NAME_23550,極禍の晶石,Gem of Great Evil
ITEM_NAME_23551,幻視の光：テオドール,Light Vision: Theodor
ITEM_NAME_23552,幻視の光：ヴァネッサ,Light Vision: Vanessa
ITEM_NAME_23553,幻視の光：ファビオ,Light Vision: Fabio
ITEM_NAME_23554,幻視の光：リズ,Light Vision: Lise
ITEM_NAME_23555,幻視の光：メイリーフ,Light Vision: Mayleaf
ITEM_NAME_23556,幻視の光：キースヒルト,Light Vision: Kieshildt
ITEM_NAME_23557,幻視の光：セシリー,Light Vision: Cecily
ITEM_NAME_23558,幻視の光：エリオット,Light Vision: Elliot
ITEM_NAME_23559,幻視の光：ロイグ,Light Vision: Loeg
ITEM_NAME_23560,幻視の光：ネド,Light Vision: Nedo
ITEM_NAME_23561,幻視の光：ジリアン,Light Vision: Gillian
ITEM_NAME_23562,幻視の光：セネカ,Light Vision: Seneka
ITEM_NAME_23563,幻視の光：メイロワ,Light Vision: Meirova
ITEM_NAME_23564,幻視の光：ガルドリン,Light Vision: Gurdolin
ITEM_NAME_23565,幻視の光：ベルタ,Light Vision: Bertha
ITEM_NAME_23566,幻視の光：プラム,Light Vision: Plum
ITEM_NAME_23567,幻視の光：キャリー,Light Vision: Carrie
ITEM_NAME_23568,幻視の光：ソネル,Light Vision: Sonel
ITEM_NAME_23569,幻視の光：ソニア,Light Vision: Sonia
ITEM_NAME_23570,幻視の光：コーネリア,Light Vision: Cornelia
ITEM_NAME_23571,幻視の光：キャメロン,Light Vision: Cameron
ITEM_NAME_23572,幻視の光：リサ,Light Vision: Lisa
ITEM_NAME_23573,幻視の光：クレイグ,Light Vision: Craig
ITEM_NAME_23574,幻視の光：メフィス,Light Vision: Mephis
ITEM_NAME_23575,幻視の光：オリバー,Light Vision: Oliver
ITEM_NAME_23576,幻視の光：カミュ,Light Vision: Camus
ITEM_NAME_23577,幻視の光：ルドルフォ,Light Vision: Rudolfo
ITEM_NAME_23578,幻視の光：エメラダ,Light Vision: Emerada
ITEM_NAME_23579,幻視の光：リングディール,Light Vision: Ringdeel
ITEM_NAME_23580,幻視の光：イヴァン,Light Vision: Ivan
ITEM_NAME_23581,幻視の光：チェスター,Light Vision: Chester
ITEM_NAME_23582,幻視の光：アデルドナハ,Light Vision: Adair Donnchadh
ITEM_NAME_23583,幻視の光：キルスティ,Light Vision: Kirsty
ITEM_NAME_23602,初代王の腕輪,Bracelet of the First King
ITEM_NAME_23604,3.3_NPC用_ガルドリン_神殿,
ITEM_NAME_23605,3.3_NPC用_ガルドリン_廃教会,
ITEM_NAME_23606,ファイターの斬属性ダメージUP,
ITEM_NAME_23607,ファイターの打属性ダメージUP,
ITEM_NAME_23608,ファイターの射属性ダメージUP,
ITEM_NAME_23609,ファイターの無属性ダメージUP,
ITEM_NAME_23610,ファイターの炎属性ダメージUP,
ITEM_NAME_23611,ファイターの氷属性ダメージUP,
ITEM_NAME_23612,ファイターの雷属性ダメージUP,
ITEM_NAME_23613,ファイターの聖属性ダメージUP,
ITEM_NAME_23614,ファイターの闇属性ダメージUP,
ITEM_NAME_23615,ハンターの斬属性ダメージUP,
ITEM_NAME_23616,ハンターの打属性ダメージUP,
ITEM_NAME_23617,ハンターの射属性ダメージUP,
ITEM_NAME_23618,ハンターの無属性ダメージUP,
ITEM_NAME_23619,ハンターの炎属性ダメージUP,
ITEM_NAME_23620,ハンターの氷属性ダメージUP,
ITEM_NAME_23621,ハンターの雷属性ダメージUP,
ITEM_NAME_23622,ハンターの聖属性ダメージUP,
ITEM_NAME_23623,ハンターの闇属性ダメージUP,
ITEM_NAME_23624,プリーストの斬属性ダメージUP,
ITEM_NAME_23625,プリーストの打属性ダメージUP,
ITEM_NAME_23626,プリーストの射属性ダメージUP,
ITEM_NAME_23627,プリーストの無属性ダメージUP,
ITEM_NAME_23628,プリーストの炎属性ダメージUP,
ITEM_NAME_23629,プリーストの氷属性ダメージUP,
ITEM_NAME_23630,プリーストの雷属性ダメージUP,
ITEM_NAME_23631,プリーストの聖属性ダメージUP,
ITEM_NAME_23632,プリーストの闇属性ダメージUP,
ITEM_NAME_23633,シールドセージの斬属性ダメージUP,
ITEM_NAME_23634,シールドセージの打属性ダメージUP,
ITEM_NAME_23635,シールドセージの射属性ダメージUP,
ITEM_NAME_23636,シールドセージの無属性ダメージUP,
ITEM_NAME_23637,シールドセージの炎属性ダメージUP,
ITEM_NAME_23638,シールドセージの氷属性ダメージUP,
ITEM_NAME_23639,シールドセージの雷属性ダメージUP,
ITEM_NAME_23640,シールドセージの聖属性ダメージUP,
ITEM_NAME_23641,シールドセージの闇属性ダメージUP,
ITEM_NAME_23642,シーカーの斬属性ダメージUP,
ITEM_NAME_23643,シーカーの打属性ダメージUP,
ITEM_NAME_23644,シーカーの射属性ダメージUP,
ITEM_NAME_23645,シーカーの無属性ダメージUP,
ITEM_NAME_23646,シーカーの炎属性ダメージUP,
ITEM_NAME_23647,シーカーの氷属性ダメージUP,
ITEM_NAME_23648,シーカーの雷属性ダメージUP,
ITEM_NAME_23649,シーカーの聖属性ダメージUP,
ITEM_NAME_23650,シーカーの闇属性ダメージUP,
ITEM_NAME_23651,ソーサラーの斬属性ダメージUP,
ITEM_NAME_23652,ソーサラーの打属性ダメージUP,
ITEM_NAME_23653,ソーサラーの射属性ダメージUP,
ITEM_NAME_23654,ソーサラーの無属性ダメージUP,
ITEM_NAME_23655,ソーサラーの炎属性ダメージUP,
ITEM_NAME_23656,ソーサラーの氷属性ダメージUP,
ITEM_NAME_23657,ソーサラーの雷属性ダメージUP,
ITEM_NAME_23658,ソーサラーの聖属性ダメージUP,
ITEM_NAME_23659,ソーサラーの闇属性ダメージUP,
ITEM_NAME_23660,エレメントアーチャーの斬属性ダメージUP,
ITEM_NAME_23661,エレメントアーチャーの打属性ダメージUP,
ITEM_NAME_23662,エレメントアーチャーの射属性ダメージUP,
ITEM_NAME_23663,エレメントアーチャーの無属性ダメージUP,
ITEM_NAME_23664,エレメントアーチャーの炎属性ダメージUP,
ITEM_NAME_23665,エレメントアーチャーの氷属性ダメージUP,
ITEM_NAME_23666,エレメントアーチャーの雷属性ダメージUP,
ITEM_NAME_23667,エレメントアーチャーの聖属性ダメージUP,
ITEM_NAME_23668,エレメントアーチャーの闇属性ダメージUP,
ITEM_NAME_23669,ウォリアーの斬属性ダメージUP,
ITEM_NAME_23670,ウォリアーの打属性ダメージUP,
ITEM_NAME_23671,ウォリアーの射属性ダメージUP,
ITEM_NAME_23672,ウォリアーの無属性ダメージUP,
ITEM_NAME_23673,ウォリアーの炎属性ダメージUP,
ITEM_NAME_23674,ウォリアーの氷属性ダメージUP,
ITEM_NAME_23675,ウォリアーの雷属性ダメージUP,
ITEM_NAME_23676,ウォリアーの聖属性ダメージUP,
ITEM_NAME_23677,ウォリアーの闇属性ダメージUP,
ITEM_NAME_23678,アルケミストの斬属性ダメージUP,
ITEM_NAME_23679,アルケミストの打属性ダメージUP,
ITEM_NAME_23680,アルケミストの射属性ダメージUP,
ITEM_NAME_23681,アルケミストの無属性ダメージUP,
ITEM_NAME_23682,アルケミストの炎属性ダメージUP,
ITEM_NAME_23683,アルケミストの氷属性ダメージUP,
ITEM_NAME_23684,アルケミストの雷属性ダメージUP,
ITEM_NAME_23685,アルケミストの聖属性ダメージUP,
ITEM_NAME_23686,アルケミストの闇属性ダメージUP,
ITEM_NAME_23687,スピリットランサーの斬属性ダメージUP,
ITEM_NAME_23688,スピリットランサーの打属性ダメージUP,
ITEM_NAME_23689,スピリットランサーの射属性ダメージUP,
ITEM_NAME_23690,スピリットランサーの無属性ダメージUP,
ITEM_NAME_23691,スピリットランサーの炎属性ダメージUP,
ITEM_NAME_23692,スピリットランサーの氷属性ダメージUP,
ITEM_NAME_23693,スピリットランサーの雷属性ダメージUP,
ITEM_NAME_23694,スピリットランサーの聖属性ダメージUP,
ITEM_NAME_23695,スピリットランサーの闇属性ダメージUP,
ITEM_NAME_23696,ハイセプターの斬属性ダメージUP,
ITEM_NAME_23697,ハイセプターの打属性ダメージUP,
ITEM_NAME_23698,ハイセプターの射属性ダメージUP,
ITEM_NAME_23699,ハイセプターの無属性ダメージUP,
ITEM_NAME_23700,ハイセプターの炎属性ダメージUP,
ITEM_NAME_23701,ハイセプターの氷属性ダメージUP,
ITEM_NAME_23702,ハイセプターの雷属性ダメージUP,
ITEM_NAME_23703,ハイセプターの聖属性ダメージUP,
ITEM_NAME_23704,ハイセプターの闇属性ダメージUP,
ITEM_NAME_23705,理力,
ITEM_NAME_23706,精霊竜,
ITEM_NAME_23707,火竜,
ITEM_NAME_23708,白竜,
ITEM_NAME_23709,黄金竜,
ITEM_NAME_23710,黒呪の指輪,
ITEM_NAME_23711,黒呪の耳飾り,
ITEM_NAME_23712,精霊の剣,
ITEM_NAME_23713,精霊の剣,
ITEM_NAME_23714,精霊の剣,
ITEM_NAME_23715,精霊の剣,
ITEM_NAME_23716,精霊の剣,
ITEM_NAME_23717,炎王の剣,
ITEM_NAME_23718,炎王の剣,
ITEM_NAME_23719,炎王の剣,
ITEM_NAME_23720,炎王の剣,
ITEM_NAME_23721,炎王の剣,
ITEM_NAME_23722,白翼の剣,
ITEM_NAME_23723,白翼の剣,
ITEM_NAME_23724,白翼の剣,
ITEM_NAME_23725,白翼の剣,
ITEM_NAME_23726,白翼の剣,
ITEM_NAME_23727,黄金の剣,
ITEM_NAME_23728,黄金の剣,
ITEM_NAME_23729,黄金の剣,
ITEM_NAME_23730,黄金の剣,
ITEM_NAME_23731,黄金の剣,
ITEM_NAME_23732,黒砕の剣,
ITEM_NAME_23733,黒砕の剣,
ITEM_NAME_23734,黒砕の剣,
ITEM_NAME_23735,黒砕の剣,
ITEM_NAME_23736,黒砕の剣,
ITEM_NAME_23737,失われし大陸のローバーソード,
ITEM_NAME_23738,遺されし古代のミュートスソード,
ITEM_NAME_23739,凍てつきし氷晶のエルガーソード,
ITEM_NAME_23740,オーフリングソード【柳緑】,Olfring Sword (Willow Green)
ITEM_NAME_23741,精霊の盾,
ITEM_NAME_23742,精霊の盾,
ITEM_NAME_23743,精霊の盾,
ITEM_NAME_23744,精霊の盾,
ITEM_NAME_23745,精霊の盾,
ITEM_NAME_23746,炎王の盾,
ITEM_NAME_23747,炎王の盾,
ITEM_NAME_23748,炎王の盾,
ITEM_NAME_23749,炎王の盾,
ITEM_NAME_23750,炎王の盾,
ITEM_NAME_23751,白翼の盾,
ITEM_NAME_23752,白翼の盾,
ITEM_NAME_23753,白翼の盾,
ITEM_NAME_23754,白翼の盾,
ITEM_NAME_23755,白翼の盾,
ITEM_NAME_23756,黄金の盾,
ITEM_NAME_23757,黄金の盾,
ITEM_NAME_23758,黄金の盾,
ITEM_NAME_23759,黄金の盾,
ITEM_NAME_23760,黄金の盾,
ITEM_NAME_23761,黒砕の盾,
ITEM_NAME_23762,黒砕の盾,
ITEM_NAME_23763,黒砕の盾,
ITEM_NAME_23764,黒砕の盾,
ITEM_NAME_23765,黒砕の盾,
ITEM_NAME_23766,失われし大陸のローバーシールド,
ITEM_NAME_23767,遺されし古代のミュートスシールド,
ITEM_NAME_23768,凍てつきし氷晶のエルガーシールド,
ITEM_NAME_23769,オーフリングシェル【柳緑】,Olfring Shell (Willow Green)
ITEM_NAME_23770,精霊の大剣,
ITEM_NAME_23771,精霊の大剣,
ITEM_NAME_23772,精霊の大剣,
ITEM_NAME_23773,精霊の大剣,
ITEM_NAME_23774,精霊の大剣,
ITEM_NAME_23775,炎王の大剣,
ITEM_NAME_23776,炎王の大剣,
ITEM_NAME_23777,炎王の大剣,
ITEM_NAME_23778,炎王の大剣,
ITEM_NAME_23779,炎王の大剣,
ITEM_NAME_23780,白翼の大剣,
ITEM_NAME_23781,白翼の大剣,
ITEM_NAME_23782,白翼の大剣,
ITEM_NAME_23783,白翼の大剣,
ITEM_NAME_23784,白翼の大剣,
ITEM_NAME_23785,黄金の大剣,
ITEM_NAME_23786,黄金の大剣,
ITEM_NAME_23787,黄金の大剣,
ITEM_NAME_23788,黄金の大剣,
ITEM_NAME_23789,黄金の大剣,
ITEM_NAME_23790,黒砕の大剣,
ITEM_NAME_23791,黒砕の大剣,
ITEM_NAME_23792,黒砕の大剣,
ITEM_NAME_23793,黒砕の大剣,
ITEM_NAME_23794,黒砕の大剣,
ITEM_NAME_23799,失われし大陸のローバーブレイド,
ITEM_NAME_23804,遺されし古代のミュートスブレイド,
ITEM_NAME_23806,凍てつきし氷晶のエルガーブレイド,
ITEM_NAME_23807,精霊の大盾,
ITEM_NAME_23808,精霊の大盾,
ITEM_NAME_23809,精霊の大盾,
ITEM_NAME_23810,精霊の大盾,
ITEM_NAME_23811,精霊の大盾,
ITEM_NAME_23812,炎王の大盾,
ITEM_NAME_23813,炎王の大盾,
ITEM_NAME_23814,炎王の大盾,
ITEM_NAME_23815,炎王の大盾,
ITEM_NAME_23816,炎王の大盾,
ITEM_NAME_23817,白翼の大盾,
ITEM_NAME_23818,白翼の大盾,
ITEM_NAME_23819,白翼の大盾,
ITEM_NAME_23820,白翼の大盾,
ITEM_NAME_23821,白翼の大盾,
ITEM_NAME_23822,黄金の大盾,
ITEM_NAME_23823,黄金の大盾,
ITEM_NAME_23824,黄金の大盾,
ITEM_NAME_23825,黄金の大盾,
ITEM_NAME_23826,黄金の大盾,
ITEM_NAME_23827,黒砕の大盾,
ITEM_NAME_23828,黒砕の大盾,
ITEM_NAME_23829,黒砕の大盾,
ITEM_NAME_23830,黒砕の大盾,
ITEM_NAME_23831,黒砕の大盾,
ITEM_NAME_23832,失われし大陸のローバーウォール,
ITEM_NAME_23833,遺されし古代のミュートスウォール,
ITEM_NAME_23834,凍てつきし氷晶のエルガーウォール,
ITEM_NAME_23835,オーフリングガード【柳緑】,Olfring Guard (Willow Green)
ITEM_NAME_23836,精霊のロッド,
ITEM_NAME_23837,精霊のロッド,
ITEM_NAME_23838,精霊のロッド,
ITEM_NAME_23839,精霊のロッド,
ITEM_NAME_23840,精霊のロッド,
ITEM_NAME_23841,炎王のロッド,
ITEM_NAME_23842,炎王のロッド,
ITEM_NAME_23843,炎王のロッド,
ITEM_NAME_23844,炎王のロッド,
ITEM_NAME_23845,炎王のロッド,
ITEM_NAME_23846,白翼のロッド,
ITEM_NAME_23847,白翼のロッド,
ITEM_NAME_23848,白翼のロッド,
ITEM_NAME_23849,白翼のロッド,
ITEM_NAME_23850,白翼のロッド,
ITEM_NAME_23851,黄金のロッド,
ITEM_NAME_23852,黄金のロッド,
ITEM_NAME_23853,黄金のロッド,
ITEM_NAME_23854,黄金のロッド,
ITEM_NAME_23855,黄金のロッド,
ITEM_NAME_23856,黒砕のロッド,
ITEM_NAME_23857,黒砕のロッド,
ITEM_NAME_23858,黒砕のロッド,
ITEM_NAME_23859,黒砕のロッド,
ITEM_NAME_23860,黒砕のロッド,
ITEM_NAME_23865,失われし大陸のローバートーチ,
ITEM_NAME_23866,遺されし古代のミュートスロッド,
ITEM_NAME_23867,凍てつきし氷晶のエルガーロッド,
ITEM_NAME_23872,オーフリングロッド【柳緑】,Olfring Rod (Willow Green)
ITEM_NAME_23873,精霊のダガー,
ITEM_NAME_23874,精霊のダガー,
ITEM_NAME_23875,精霊のダガー,
ITEM_NAME_23876,精霊のダガー,
ITEM_NAME_23877,精霊のダガー,
ITEM_NAME_23878,炎王のダガー,
ITEM_NAME_23879,炎王のダガー,
ITEM_NAME_23880,炎王のダガー,
ITEM_NAME_23881,炎王のダガー,
ITEM_NAME_23882,炎王のダガー,
ITEM_NAME_23883,白翼のダガー,
ITEM_NAME_23884,白翼のダガー,
ITEM_NAME_23885,白翼のダガー,
ITEM_NAME_23886,白翼のダガー,
ITEM_NAME_23887,白翼のダガー,
ITEM_NAME_23888,黄金のダガー,
ITEM_NAME_23889,黄金のダガー,
ITEM_NAME_23890,黄金のダガー,
ITEM_NAME_23891,黄金のダガー,
ITEM_NAME_23892,黄金のダガー,
ITEM_NAME_23893,黒砕のダガー,
ITEM_NAME_23894,黒砕のダガー,
ITEM_NAME_23895,黒砕のダガー,
ITEM_NAME_23896,黒砕のダガー,
ITEM_NAME_23897,黒砕のダガー,
ITEM_NAME_23898,失われし大陸のローバーダガー,
ITEM_NAME_23899,遺されし古代のミュートスダガー,
ITEM_NAME_23900,凍てつきし氷晶のエルガーダガー,
ITEM_NAME_23901,精霊の弓,
ITEM_NAME_23902,精霊の弓,
ITEM_NAME_23903,精霊の弓,
ITEM_NAME_23904,精霊の弓,
ITEM_NAME_23905,精霊の弓,
ITEM_NAME_23906,炎王の弓,
ITEM_NAME_23907,炎王の弓,
ITEM_NAME_23908,炎王の弓,
ITEM_NAME_23909,炎王の弓,
ITEM_NAME_23910,炎王の弓,
ITEM_NAME_23911,白翼の弓,
ITEM_NAME_23912,白翼の弓,
ITEM_NAME_23913,白翼の弓,
ITEM_NAME_23914,白翼の弓,
ITEM_NAME_23915,白翼の弓,
ITEM_NAME_23916,黄金の弓,
ITEM_NAME_23917,黄金の弓,
ITEM_NAME_23918,黄金の弓,
ITEM_NAME_23919,黄金の弓,
ITEM_NAME_23920,黄金の弓,
ITEM_NAME_23921,黒砕の弓,
ITEM_NAME_23922,黒砕の弓,
ITEM_NAME_23923,黒砕の弓,
ITEM_NAME_23924,黒砕の弓,
ITEM_NAME_23925,黒砕の弓,
ITEM_NAME_23926,失われし大陸のローバーアロウ,
ITEM_NAME_23927,遺されし古代のミュートスアロウ,
ITEM_NAME_23928,凍てつきし氷晶のエルガーアロウ,
ITEM_NAME_23929,オーフリングボウ【柳緑】,Olfring Bow (Willow Green)
ITEM_NAME_23930,精霊の魔道篭手,
ITEM_NAME_23931,精霊の魔道篭手,
ITEM_NAME_23932,精霊の魔道篭手,
ITEM_NAME_23933,精霊の魔道篭手,
ITEM_NAME_23934,精霊の魔道篭手,
ITEM_NAME_23935,炎王の魔道篭手,
ITEM_NAME_23936,炎王の魔道篭手,
ITEM_NAME_23937,炎王の魔道篭手,
ITEM_NAME_23938,炎王の魔道篭手,
ITEM_NAME_23939,炎王の魔道篭手,
ITEM_NAME_23940,白翼の魔道篭手,
ITEM_NAME_23941,白翼の魔道篭手,
ITEM_NAME_23942,白翼の魔道篭手,
ITEM_NAME_23943,白翼の魔道篭手,
ITEM_NAME_23944,白翼の魔道篭手,
ITEM_NAME_23945,黄金の魔道篭手,
ITEM_NAME_23946,黄金の魔道篭手,
ITEM_NAME_23947,黄金の魔道篭手,
ITEM_NAME_23948,黄金の魔道篭手,
ITEM_NAME_23949,黄金の魔道篭手,
ITEM_NAME_23950,黒砕の魔道篭手,
ITEM_NAME_23951,黒砕の魔道篭手,
ITEM_NAME_23952,黒砕の魔道篭手,
ITEM_NAME_23953,黒砕の魔道篭手,
ITEM_NAME_23954,黒砕の魔道篭手,
ITEM_NAME_23955,失われし大陸のローバーハンズ,
ITEM_NAME_23956,遺されし古代のミュートスハンズ,
ITEM_NAME_23957,凍てつきし氷晶のエルガーハンズ,
ITEM_NAME_23958,精霊の魔道弓,
ITEM_NAME_23959,精霊の魔道弓,
ITEM_NAME_23960,精霊の魔道弓,
ITEM_NAME_23961,精霊の魔道弓,
ITEM_NAME_23962,精霊の魔道弓,
ITEM_NAME_23963,炎王の魔道弓,
ITEM_NAME_23964,炎王の魔道弓,
ITEM_NAME_23965,炎王の魔道弓,
ITEM_NAME_23966,炎王の魔道弓,
ITEM_NAME_23967,炎王の魔道弓,
ITEM_NAME_23968,白翼の魔道弓,
ITEM_NAME_23969,白翼の魔道弓,
ITEM_NAME_23970,白翼の魔道弓,
ITEM_NAME_23971,白翼の魔道弓,
ITEM_NAME_23972,白翼の魔道弓,
ITEM_NAME_23973,黄金の魔道弓,
ITEM_NAME_23974,黄金の魔道弓,
ITEM_NAME_23975,黄金の魔道弓,
ITEM_NAME_23976,黄金の魔道弓,
ITEM_NAME_23977,黄金の魔道弓,
ITEM_NAME_23978,黒砕の魔道弓,
ITEM_NAME_23979,黒砕の魔道弓,
ITEM_NAME_23980,黒砕の魔道弓,
ITEM_NAME_23981,黒砕の魔道弓,
ITEM_NAME_23982,黒砕の魔道弓,
ITEM_NAME_23983,失われし大陸のローバースペル,
ITEM_NAME_23984,遺されし古代のミュートススペル,
ITEM_NAME_23985,凍てつきし氷晶のエルガースペル,
ITEM_NAME_23986,精霊の杖,
ITEM_NAME_23987,精霊の杖,
ITEM_NAME_23988,精霊の杖,
ITEM_NAME_23989,精霊の杖,
ITEM_NAME_23990,精霊の杖,
ITEM_NAME_23991,炎王の杖,
ITEM_NAME_23992,炎王の杖,
ITEM_NAME_23993,炎王の杖,
ITEM_NAME_23994,炎王の杖,
ITEM_NAME_23995,炎王の杖,
ITEM_NAME_23996,白翼の杖,
ITEM_NAME_23997,白翼の杖,
ITEM_NAME_23998,白翼の杖,
ITEM_NAME_23999,白翼の杖,
ITEM_NAME_24000,白翼の杖,
ITEM_NAME_24001,黄金の杖,
ITEM_NAME_24002,黄金の杖,
ITEM_NAME_24003,黄金の杖,
ITEM_NAME_24004,黄金の杖,
